Linux 4.11.3-1-ARCH (jan-laptop) 	23.06.2017 	_x86_64_	(4 CPU)

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231215  1000     31702         0  100,00    0,67    0,00  100,00     1     86,00      0,00 4281796 1204136  15,78     136      36      0,00      0,00      0,00       0  java
 1498231215  1000         0     31702    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1204136  15,78     136      36      0,00      0,00      0,00       0  |__java
 1498231215  1000         0     31704  100,00    0,67    0,00  100,00     3     84,67      0,00 4281796 1204136  15,78     136      36      0,00      0,00      0,00 29304193  |__java
 1498231215  1000         0     31705    0,33    0,00    0,00    0,33     1      0,00      0,00 4281796 1204136  15,78     136      36      0,00      0,00      0,00       0  |__java
 1498231215  1000         0     31706    0,33    0,00    0,00    0,33     1      0,00      0,00 4281796 1204136  15,78     136      36      0,00      0,00      0,00       0  |__java
 1498231215  1000         0     31707    0,33    0,00    0,00    0,33     1      0,33      0,00 4281796 1204136  15,78     136      36      0,00      0,00      0,00       0  |__java
 1498231215  1000         0     31708    0,33    0,00    0,00    0,33     1      1,00      0,00 4281796 1204136  15,78     136      36      0,00      0,00      0,00       0  |__java
 1498231215  1000         0     31709    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1204136  15,78     136      36      0,00      0,00      0,00       0  |__java
 1498231215  1000         0     31710    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1204136  15,78     136      36      0,00      0,00      0,00       0  |__java
 1498231215  1000         0     31711    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1204136  15,78     136      36      0,00      0,00      0,00       0  |__java
 1498231215  1000         0     31712    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1204136  15,78     136      36      0,00      0,00      0,00       0  |__java
 1498231215  1000         0     31713    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1204136  15,78     136      36      0,00      0,00      0,00       0  |__java
 1498231215  1000         0     31714    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1204136  15,78     136      36      0,00      0,00      0,00       0  |__java
 1498231215  1000         0     31715    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1204136  15,78     136      36      0,00      0,00      0,00       0  |__java
 1498231215  1000         0     31716    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1204136  15,78     136      36      0,00      0,00      0,00       0  |__java
 1498231215  1000         0     31717    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1204136  15,78     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231217  1000     31702         0   95,67    0,67    0,00   96,33     1      0,00      0,00 4281796 1204136  15,78     136      36      0,00      0,00      0,00       0  java
 1498231217  1000         0     31704   95,00    0,67    0,00   95,67     3      0,00      0,00 4281796 1204136  15,78     136      36      0,00      0,00      0,00 19536649  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231220  1000     31702         0  100,00    0,67    0,00  100,00     1      1,33      0,00 4281796 1204136  15,78     136      36      0,00      0,00      0,00       0  java
 1498231220  1000         0     31704   99,00    0,33    0,00   99,33     3      0,33      0,00 4281796 1204136  15,78     136      36      0,00      0,00      0,00 29305931  |__java
 1498231220  1000         0     31705    0,33    0,00    0,00    0,33     2      0,00      0,00 4281796 1204136  15,78     136      36      0,00      0,00      0,00       0  |__java
 1498231220  1000         0     31707    0,33    0,00    0,00    0,33     3      1,00      0,00 4281796 1204136  15,78     136      36      0,00      0,00      0,00       0  |__java
 1498231220  1000         0     31708    0,33    0,00    0,00    0,33     0      0,00      0,00 4281796 1204136  15,78     136      36      0,00      0,00      0,00       0  |__java
 1498231220  1000         0     31717    0,33    0,00    0,00    0,33     0      0,00      0,00 4281796 1204136  15,78     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231223  1000     31702         0  100,00    0,33    0,00  100,00     1     85,33      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  java
 1498231223  1000         0     31702    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java
 1498231223  1000         0     31704   99,00    0,33    0,00   99,33     3     84,33      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00 19537929  |__java
 1498231223  1000         0     31705    0,33    0,00    0,00    0,33     3      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java
 1498231223  1000         0     31706    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java
 1498231223  1000         0     31707    0,00    0,00    0,00    0,00     0      0,67      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java
 1498231223  1000         0     31708    0,00    0,00    0,00    0,00     1      0,33      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java
 1498231223  1000         0     31709    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java
 1498231223  1000         0     31710    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java
 1498231223  1000         0     31711    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java
 1498231223  1000         0     31712    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java
 1498231223  1000         0     31713    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java
 1498231223  1000         0     31714    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java
 1498231223  1000         0     31715    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java
 1498231223  1000         0     31716    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java
 1498231223  1000         0     31717    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231226  1000     31702         0  100,00    0,67    0,00  100,00     1      0,33      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  java
 1498231226  1000         0     31704   98,67    0,67    0,00   99,33     3      0,33      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00 29307985  |__java
 1498231226  1000         0     31705    0,33    0,00    0,00    0,33     0      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java
 1498231226  1000         0     31706    0,67    0,00    0,00    0,67     0      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java
 1498231226  1000         0     31707    0,33    0,00    0,00    0,33     0      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java
 1498231226  1000         0     31708    0,33    0,00    0,00    0,33     0      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java
 1498231226  1000         0     31709    0,33    0,00    0,00    0,33     3      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java
 1498231226  1000         0     31717    0,33    0,00    0,00    0,33     0      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231229  1000     31702         0   99,67    0,33    0,00  100,00     1      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  java
 1498231229  1000         0     31704   99,67    0,33    0,00  100,00     3      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00 9769498  |__java
 1498231229  1000         0     31717    0,00    0,33    0,00    0,33     0      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231232  1000     31702         0  100,00    1,33    0,00  100,00     1      1,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  java
 1498231232  1000         0     31704   98,33    1,00    0,00   99,33     3      0,33      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00 39079530  |__java
 1498231232  1000         0     31705    0,67    0,00    0,00    0,67     2      0,67      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java
 1498231232  1000         0     31707    0,67    0,00    0,00    0,67     2      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java
 1498231232  1000         0     31708    0,67    0,00    0,00    0,67     1      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java
 1498231232  1000         0     31714    0,00    0,33    0,00    0,33     0      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231235  1000     31702         0  100,00    0,00    0,00  100,00     1      2,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  java
 1498231235  1000         0     31704   99,67    0,00    0,00   99,67     3      0,33      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00 9770138  |__java
 1498231235  1000         0     31705    0,00    0,00    0,00    0,00     0      1,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java
 1498231235  1000         0     31706    0,33    0,00    0,00    0,33     3      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java
 1498231235  1000         0     31708    0,00    0,00    0,00    0,00     1      0,67      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java
 1498231235  1000         0     31709    0,00    0,33    0,00    0,33     0      0,00      0,00 4281796 1205184  15,80     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231238  1000     31702         0  100,00    0,33    0,00  100,00     1     83,67      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  java
 1498231238  1000         0     31702    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  |__java
 1498231238  1000         0     31704   99,33    0,33    0,00   99,67     3     83,00      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00 39082005  |__java
 1498231238  1000         0     31705    0,33    0,00    0,00    0,33     1      0,00      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  |__java
 1498231238  1000         0     31706    0,00    0,00    0,00    0,00     3      0,00      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  |__java
 1498231238  1000         0     31707    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  |__java
 1498231238  1000         0     31708    0,00    0,00    0,00    0,00     1      0,67      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  |__java
 1498231238  1000         0     31709    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  |__java
 1498231238  1000         0     31710    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  |__java
 1498231238  1000         0     31711    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  |__java
 1498231238  1000         0     31712    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  |__java
 1498231238  1000         0     31713    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  |__java
 1498231238  1000         0     31714    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  |__java
 1498231238  1000         0     31715    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  |__java
 1498231238  1000         0     31716    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  |__java
 1498231238  1000         0     31717    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231241  1000     31702         0   98,33    2,00    0,00  100,00     1      0,00      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  java
 1498231241  1000         0     31704   98,33    2,00    0,00  100,00     3      0,00      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00 9770778  |__java
 1498231241  1000         0     31717    0,33    0,00    0,00    0,33     1      0,00      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231244  1000     31702         0   99,33    0,67    0,00  100,00     1      0,67      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  java
 1498231244  1000         0     31704   98,33    0,67    0,00   99,00     3      0,33      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00 29313275  |__java
 1498231244  1000         0     31706    0,67    0,00    0,00    0,67     1      0,00      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  |__java
 1498231244  1000         0     31708    0,00    0,00    0,00    0,00     0      0,33      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  |__java
 1498231244  1000         0     31717    0,00    0,33    0,00    0,33     0      0,00      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231247  1000     31702         0  100,00    1,00    0,00  100,00     1      0,33      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  java
 1498231247  1000         0     31704   99,33    0,67    0,00  100,00     3      0,33      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00 19542623  |__java
 1498231247  1000         0     31705    0,33    0,00    0,00    0,33     0      0,00      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  |__java
 1498231247  1000         0     31706    0,33    0,00    0,00    0,33     1      0,00      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  |__java
 1498231247  1000         0     31707    0,33    0,00    0,00    0,33     0      0,00      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  |__java
 1498231247  1000         0     31708    0,33    0,00    0,00    0,33     0      0,00      0,00 4281796 1206224  15,81     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231251  1000     31702         0   89,70   10,63    0,00  100,00     1  42916,61      0,00 4281796 1724948  22,61     136      36      0,00      0,00      0,00       0  java
 1498231251  1000         0     31702    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1724948  22,61     136      36      0,00      0,00      0,00       0  |__java
 1498231251  1000         0     31704   88,70   10,63    0,00   99,34     0  42915,61      0,00 4281796 1724948  22,61     136      36      0,00      0,00      0,00 29315109  |__java
 1498231251  1000         0     31705    0,33    0,00    0,00    0,33     1      0,00      0,00 4281796 1724948  22,61     136      36      0,00      0,00      0,00       0  |__java
 1498231251  1000         0     31706    0,33    0,00    0,00    0,33     3      1,00      0,00 4281796 1724948  22,61     136      36      0,00      0,00      0,00       0  |__java
 1498231251  1000         0     31707    0,33    0,00    0,00    0,33     1      0,00      0,00 4281796 1724948  22,61     136      36      0,00      0,00      0,00       0  |__java
 1498231251  1000         0     31708    0,00    0,00    0,00    0,00     3      0,00      0,00 4281796 1724948  22,61     136      36      0,00      0,00      0,00       0  |__java
 1498231251  1000         0     31709    0,00    0,00    0,00    0,00     3      0,00      0,00 4281796 1724948  22,61     136      36      0,00      0,00      0,00       0  |__java
 1498231251  1000         0     31710    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1724948  22,61     136      36      0,00      0,00      0,00       0  |__java
 1498231251  1000         0     31711    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1724948  22,61     136      36      0,00      0,00      0,00       0  |__java
 1498231251  1000         0     31712    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1724948  22,61     136      36      0,00      0,00      0,00       0  |__java
 1498231251  1000         0     31713    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1724948  22,61     136      36      0,00      0,00      0,00       0  |__java
 1498231251  1000         0     31714    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1724948  22,61     136      36      0,00      0,00      0,00       0  |__java
 1498231251  1000         0     31715    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1724948  22,61     136      36      0,00      0,00      0,00       0  |__java
 1498231251  1000         0     31716    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1724948  22,61     136      36      0,00      0,00      0,00       0  |__java
 1498231251  1000         0     31717    0,00    0,00    0,00    0,00     3      0,00      0,00 4281796 1724948  22,61     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231254  1000     31702         0   98,67    0,33    0,00   99,00     1      0,00      0,00 4281796 1724948  22,61     136      36      0,00      0,00      0,00       0  java
 1498231254  1000         0     31704   99,00    0,00    0,00   99,00     3      0,00      0,00 4281796 1724948  22,61     136      36      0,00      0,00      0,00 19543903  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231257  1000     31702         0   99,00    1,00    0,00  100,00     1     82,33      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  java
 1498231257  1000         0     31702    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java
 1498231257  1000         0     31704   97,67    1,00    0,00   98,67     0     81,67      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java
 1498231257  1000         0     31705    0,33    0,00    0,00    0,33     1      0,00      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java
 1498231257  1000         0     31706    0,33    0,00    0,00    0,33     2      0,67      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java
 1498231257  1000         0     31707    0,33    0,00    0,00    0,33     3      0,00      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java
 1498231257  1000         0     31708    0,33    0,00    0,00    0,33     2      0,00      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java
 1498231257  1000         0     31709    0,33    0,00    0,00    0,33     3      0,00      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java
 1498231257  1000         0     31710    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java
 1498231257  1000         0     31711    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java
 1498231257  1000         0     31712    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java
 1498231257  1000         0     31713    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java
 1498231257  1000         0     31714    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java
 1498231257  1000         0     31715    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java
 1498231257  1000         0     31716    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java
 1498231257  1000         0     31717    0,33    0,33    0,00    0,67     1      0,00      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231260  1000     31702         0   99,67    0,33    0,00  100,00     1      1,33      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  java
 1498231260  1000         0     31704   97,67    0,33    0,00   98,00     0      0,33      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java
 1498231260  1000         0     31705    0,33    0,00    0,00    0,33     0      0,00      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java
 1498231260  1000         0     31706    0,33    0,00    0,00    0,33     2      0,33      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java
 1498231260  1000         0     31707    0,00    0,00    0,00    0,00     1      0,67      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java
 1498231260  1000         0     31708    1,00    0,00    0,00    1,00     2      0,00      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231263  1000     31702         0   99,00    0,00    0,00   99,00     1      0,33      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  java
 1498231263  1000         0     31704   98,00    0,00    0,00   98,00     0      0,33      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java
 1498231263  1000         0     31705    0,33    0,00    0,00    0,33     2      0,00      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java
 1498231263  1000         0     31707    0,33    0,00    0,00    0,33     2      0,00      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231266  1000     31702         0   99,00    0,00    0,00   99,00     1      0,00      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  java
 1498231266  1000         0     31704   99,00    0,00    0,00   99,00     0      0,00      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231269  1000     31702         0  100,00    0,00    0,00  100,00     1      1,00      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  java
 1498231269  1000         0     31704  100,00    0,00    0,00  100,00     1      0,33      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java
 1498231269  1000         0     31707    0,33    0,00    0,00    0,33     3      0,00      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java
 1498231269  1000         0     31708    0,33    0,00    0,00    0,33     2      0,67      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java
 1498231269  1000         0     31717    0,33    0,00    0,00    0,33     0      0,00      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231272  1000     31702         0   98,67    0,00    0,00   98,67     1      0,33      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  java
 1498231272  1000         0     31704   96,33    0,00    0,00   96,33     3      0,33      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00 9773765  |__java
 1498231272  1000         0     31705    0,67    0,00    0,00    0,67     0      0,00      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java
 1498231272  1000         0     31706    0,67    0,00    0,00    0,67     3      0,00      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java
 1498231272  1000         0     31707    0,33    0,00    0,00    0,33     1      0,00      0,00 4281796 1725736  22,62     136      36      0,00      0,00      0,00       0  |__java

#      Time   UID      TGID       TID    %usr %system  %guest    %CPU   CPU  minflt/s  majflt/s     VSZ     RSS   %MEM StkSize  StkRef   kB_rd/s   kB_wr/s kB_ccwr/s iodelay  Command
 1498231275  1000     31702         0  100,00    0,33    0,00  100,00     1      1,33      0,00 4281796 1725980  22,63     136      36      0,00      0,00      0,00       0  java
 1498231275  1000         0     31702    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1725980  22,63     136      36      0,00      0,00      0,00       0  |__java
 1498231275  1000         0     31704   98,67    0,33    0,00   99,00     3      0,33      0,00 4281796 1725980  22,63     136      36      0,00      0,00      0,00 29322278  |__java
 1498231275  1000         0     31705    0,33    0,00    0,00    0,33     1      0,00      0,00 4281796 1725980  22,63     136      36      0,00      0,00      0,00       0  |__java
 1498231275  1000         0     31706    0,33    0,00    0,00    0,33     0      1,00      0,00 4281796 1725980  22,63     136      36      0,00      0,00      0,00       0  |__java
 1498231275  1000         0     31707    0,33    0,00    0,00    0,33     0      0,00      0,00 4281796 1725980  22,63     136      36      0,00      0,00      0,00       0  |__java
 1498231275  1000         0     31708    0,33    0,00    0,00    0,33     1      0,00      0,00 4281796 1725980  22,63     136      36      0,00      0,00      0,00       0  |__java
 1498231275  1000         0     31709    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1725980  22,63     136      36      0,00      0,00      0,00       0  |__java
 1498231275  1000         0     31710    0,00    0,00    0,00    0,00     1      0,00      0,00 4281796 1725980  22,63     136      36      0,00      0,00      0,00       0  |__java
 1498231275  1000         0     31711    0,00    0,00    0,00    0,00     0      0,00      0,00 4281796 1725980  22,63     136      36      0,00      0,00      0,00       0  |__java
